,count,unique,top,freq,mean,std,min,25%,50%,75%,max
2014-09-20,42372.0,,,,9.685504906715462,75.34102479307404,0.0,0.721304347826087,4.63,10.14,10440.0
2014-09-21,42372.0,,,,8.89740726528076,71.81188303085622,0.0,0.71,4.4,9.24,10440.0
2014-09-22,42372.0,,,,9.74211306342491,215.55642030567884,0.0,0.71,4.3,8.92,42108.22315789474
2014-09-23,42372.0,,,,11.251693271533949,415.85494308598146,0.0,0.73,4.46,9.39,84213.50631578948
2014-09-24,42372.0,,,,12.550073224814339,617.9860013024025,0.0,0.76,4.56,9.77,126318.7894736842
2014-09-25,42372.0,,,,13.519498923122047,821.2743781591126,0.0,0.73,4.53,9.864814814814816,168424.07263157895
2014-09-26,42372.0,,,,14.417555506028371,1025.0460589886234,0.0,0.75,4.54,9.75,210529.3557894737
2014-09-27,42372.0,,,,15.835797480871937,1229.5976449827253,0.0,0.75,4.75,10.43,252634.6389473684
2014-09-28,42372.0,,,,16.802367515876195,1433.751686466023,0.0,0.74,4.66,10.25,294739.9221052632
2014-09-29,42372.0,,,,18.06013693836024,1637.8767366356542,0.0,0.78,4.83,10.69,336845.2052631579
2014-09-30,42372.0,,,,18.989876475185344,1842.5002863947088,0.0,0.79,4.8,10.465706659012628,378950.48842105264
2014-10-01,42372.0,,,,19.025199779992654,2046.6516401512415,0.0,0.72,4.49,9.62,421055.7715789474
2014-10-02,42372.0,,,,20.017007500058668,2250.986583069799,0.0,0.72,4.51,9.67,463161.0547368421
2014-10-03,42372.0,,,,20.673047952569284,2455.4770557904058,0.0,0.7925000000000001,4.465,9.178152985074625,505266.3378947369
2014-10-04,42372.0,,,,21.24400642455196,2659.940021171496,0.0,0.71,4.199264214046822,8.66,547371.6210526315
2014-10-05,42372.0,,,,22.08972242762822,2864.4657701257415,0.0,0.69,4.09,8.384066543438077,589476.9042105263
2014-10-06,42372.0,,,,22.980588485017712,3068.9651468891057,0.0,0.69,4.1,8.32,631582.187368421
2014-10-07,42372.0,,,,23.948548534047376,3273.555949595528,0.0,0.71,4.135,8.280270061728395,673687.4705263157
2014-10-08,42372.0,,,,24.83163146224306,3478.054109508718,0.0,0.7,3.97,8.01,715792.7536842105
2014-10-09,42372.0,,,,25.82876624687399,3682.4854608074183,0.0,0.6975,4.02,8.08,757898.0368421052
2014-10-10,42372.0,,,,26.92126599973604,3887.004225862164,0.0,0.66,4.03,8.136686692925164,800003.32
2014-10-11,42372.0,,,,17.69129486487816,1944.589416634938,0.0,0.71,4.13,8.31,400003.33
2014-10-12,42372.0,,,,8.314970656894122,72.0127800036356,0.0,0.71,4.16,8.49,10440.0
2014-10-13,42372.0,,,,8.096269563775161,69.0905235664001,0.0,0.71,4.060970149253731,8.2,10440.0
2014-10-14,42372.0,,,,7.948426130434403,71.82439136300971,0.0,0.69,3.99,8.05,10440.0
2014-10-15,42372.0,,,,7.916382807723903,73.70419555851274,0.0,0.68,3.95,8.02,10440.0
2014-10-16,42372.0,,,,7.897332318814689,73.55857449361237,0.0,0.67,3.97,8.03,10440.0
2014-10-17,42372.0,,,,7.826425540846634,74.33793634608104,0.0,0.66,3.95,8.04,10440.0
2014-10-18,42372.0,,,,7.971388220492407,72.95150582659578,0.0,0.67,4.04,8.160746268656716,10440.0
2014-10-19,42372.0,,,,8.024750227394088,73.98620924036283,0.0,0.68,4.08,8.3,10440.0
2014-10-20,42372.0,,,,8.00362657889471,70.79698262609504,0.0,0.69,4.03,8.13,10440.0
2014-10-21,42372.0,,,,8.220048292236173,73.9265847696301,0.0,0.7,4.12,8.29,10440.0
2014-10-22,42372.0,,,,8.057916465318614,70.61332313894421,0.0,0.69,4.04,8.105239689760609,10440.0
2014-10-23,42372.0,,,,8.079198247223948,81.31350971352353,0.0,0.69,4.0,8.07,10440.0
2014-10-24,42372.0,,,,7.945600929010772,71.7588410276613,0.0,0.69,4.02,8.04,10440.0
2014-10-25,42372.0,,,,8.01139172298819,72.23354120007983,0.0,0.68,4.07,8.23,10440.0
2014-10-26,42372.0,,,,8.146393690856247,72.42103890355077,0.0,0.68,4.15,8.350762331838565,10440.0
2014-10-27,42372.0,,,,8.030546584991194,73.09331771636548,0.0,0.69,4.03,8.08,10440.0
2014-10-28,42372.0,,,,8.087363817618193,79.21751441024902,0.0,0.69,3.997611940298508,8.04,10440.0
2014-10-29,42372.0,,,,8.89112024250011,119.23354072432623,0.0,0.69,3.99,8.115054347826087,10495.67
2014-10-30,42372.0,,,,8.569706425471024,95.9738264592731,0.0,0.6996108663729809,4.078333333333333,8.12,10440.0
2014-10-31,42372.0,,,,8.834902738421883,104.67376836699336,0.0,0.69,4.03,8.12,10440.0
2014-11-01,42372.0,,,,8.675158502830488,98.62511449582492,0.0,0.7,4.19,8.34994983277592,10440.0
2014-11-02,42372.0,,,,9.29082388240329,116.52701388326987,0.0,0.69,4.2,8.45,10440.0
2014-11-03,42372.0,,,,9.127313870961993,109.93653032096604,0.0,0.68,4.02,8.17,10440.0
2014-11-04,42372.0,,,,8.801288433350615,103.01117677049044,0.0,0.68,4.05,8.23,10440.0
2014-11-05,42372.0,,,,8.76454138377631,99.15333072802109,0.0,0.68,4.05,8.22,10440.0
2014-11-06,42372.0,,,,8.63117107603586,93.80391970702077,0.0,0.69,4.09,8.3,10440.0
2014-11-07,42372.0,,,,8.625563857458152,88.89642244112817,0.0,0.67,4.13,8.41,10440.0
2014-11-08,42372.0,,,,8.716786769651707,88.1073021638731,0.0,0.69,4.2,8.576294776119404,10440.0
2014-11-09,42372.0,,,,8.644087241020081,85.1621299831591,0.0,0.69,4.22,8.66011,10440.0
2014-11-10,42372.0,,,,8.314341263229469,78.47489048909974,0.0,0.68,4.1,8.31,10440.0
2014-11-11,42372.0,,,,8.443266104039285,83.34891232461676,0.0,0.689169708029197,4.1,8.36,10440.0
2014-11-12,42372.0,,,,8.42313870130053,79.46323140161459,0.0,0.68,4.17,8.54,10440.0
2014-11-13,42372.0,,,,8.407718861125964,80.62144720398004,0.0,0.67,4.16,8.535627413127413,10440.0
2014-11-14,42372.0,,,,8.401335429652942,78.97063264578172,0.0,0.68,4.17,8.57,10440.0
2014-11-15,42372.0,,,,8.364205367330895,75.08951748160825,0.0,0.68,4.25,8.7125,10440.0
2014-11-16,42372.0,,,,8.445458582117368,76.5745870150029,0.0,0.68,4.27,8.811308528428095,10440.0
2014-11-17,42372.0,,,,8.19261552355437,71.41810701989739,0.0,0.69,4.15,8.46,10440.0
2014-11-18,42372.0,,,,8.339499480878581,76.69261171938604,0.0,0.67,4.19,8.51,10440.0
2014-11-19,42372.0,,,,8.289449386939667,75.19018074161296,0.0,0.68,4.16,8.53,10440.0
2014-11-20,42372.0,,,,8.252212782121283,72.6552282702379,0.0,0.68,4.15,8.57,10440.0
2014-11-21,42372.0,,,,8.281678101010659,72.86420625799691,0.0,0.7,4.18,8.49,10440.0
2014-11-22,42372.0,,,,8.279582781711142,73.1997479522828,0.0,0.7,4.21,8.57,10440.0
2014-11-23,42372.0,,,,8.271780205231817,71.6442264964685,0.0,0.7,4.27,8.68,10440.0
2014-11-24,42372.0,,,,8.079563800276674,68.4690565378125,0.0,0.7,4.12,8.32,10440.0
2014-11-25,42372.0,,,,8.180162864353967,72.66407692977494,0.0,0.69,4.11,8.33,10440.0
2014-11-26,42372.0,,,,8.116813792114273,69.37724277718381,0.0,0.69,4.1,8.39,10440.0
2014-11-27,42372.0,,,,8.15045673891557,72.57233532775854,0.0,0.7,4.11,8.44,10440.0
2014-11-28,42372.0,,,,8.098635067760737,69.04757464048532,0.0,0.69,4.08,8.41,10440.0
2014-11-29,42372.0,,,,8.209474934547629,69.40770857903762,0.0,0.7,4.24,8.64,10440.0
2014-11-30,42372.0,,,,8.28717102272395,70.43173309403768,0.0,0.7,4.3,8.76,10440.0
2014-12-01,42372.0,,,,8.09835542808171,66.84466527180737,0.0,0.7,4.176666666666667,8.56,10440.0
2014-12-02,42372.0,,,,8.36103210980634,74.80525836638705,0.0,0.68,4.24,8.83,10440.0
2014-12-03,42372.0,,,,8.349029339484154,71.27233044827827,0.0,0.69,4.27,8.850074626865672,10440.0
2014-12-04,42372.0,,,,8.422930979757185,71.79790067757672,0.0,0.69,4.32,8.942499999999999,10440.0
2014-12-05,42372.0,,,,8.436417974953217,73.54698800803817,0.0,0.7,4.35,9.05,10440.0
2014-12-06,42372.0,,,,8.649262160410341,72.84794990287831,0.0,0.71,4.42,9.299138059701491,10440.0
2014-12-07,42372.0,,,,8.62157141489846,69.66146891945412,0.0,0.71,4.49,9.421305970149254,10440.0
2014-12-08,42372.0,,,,8.384933290154404,67.06717979435092,0.0,0.71,4.32,9.02,10440.0
2014-12-09,42372.0,,,,8.528195086331879,70.26380409652764,0.0,0.69,4.37,9.152910052910054,10440.0
2014-12-10,42372.0,,,,8.551364242077875,72.47248917960178,0.0,0.7,4.36,9.07,10440.0
2014-12-11,42372.0,,,,8.516907741773498,69.09084910453431,0.0,0.69,4.35,9.08,10440.0
2014-12-12,42372.0,,,,8.664510534580705,73.92716716783124,0.0,0.7097299382716049,4.42,9.25,10440.0
2014-12-13,42372.0,,,,8.711750046548422,72.83287480330253,0.0,0.69,4.51,9.44,10440.0
2014-12-14,42372.0,,,,8.783113276497017,68.0878784744442,0.0,0.69,4.58,9.74,10440.0
2014-12-15,42372.0,,,,8.516043413798599,66.72445751125767,0.0,0.69,4.41,9.26,10440.0
2014-12-16,42372.0,,,,8.676694275838415,73.5975480373029,0.0,0.69,4.45,9.28,10440.0
2014-12-17,42372.0,,,,8.798613442822498,71.74155452271854,0.0,0.7,4.51,9.551072319201996,10440.0
2014-12-18,42372.0,,,,8.901527576145147,70.91268824957056,0.0,0.7,4.58,9.69,10440.0
2014-12-19,42372.0,,,,8.99336782876153,73.04060671028253,0.0,0.72,4.64,9.80163179916318,10440.0
2014-12-20,42372.0,,,,8.975728742933413,74.63319502732381,0.0,0.72,4.63566765578635,9.8,10440.0
2014-12-21,42372.0,,,,9.171543652326992,71.31398873051009,0.0,0.75,4.91,10.18,10440.0
2014-12-22,42372.0,,,,8.957839874419745,66.77149934035688,0.0,0.75,4.82,10.0,10440.0
2014-12-23,42372.0,,,,9.044056327222854,75.14544501771722,0.0,0.72,4.63,9.75,10440.0
2014-12-24,42372.0,,,,8.76726072399024,72.08048767251093,0.0,0.71,4.5,9.5,10440.0
2014-12-25,42372.0,,,,8.860757000885789,73.35313561498651,0.0,0.716044776119403,4.525555555555555,9.51,10440.0
2014-12-26,42372.0,,,,8.822041133317635,72.78805365129325,0.0,0.71,4.57,9.585,10440.0
2014-12-27,42372.0,,,,8.862053531846211,73.68978876057517,0.0,0.69,4.57,9.662723880597014,10440.0
2014-12-28,42372.0,,,,9.06849917871326,72.23746275115452,0.0,0.7103470149253731,4.7057142857142855,10.029885398981323,10440.0
2014-12-29,42372.0,,,,8.762625396944152,67.50796603128492,0.0,0.71,4.57,9.58,10440.0
2014-12-30,42372.0,,,,8.903376185544428,75.32352289682053,0.0,0.71,4.55,9.63,10440.0
2014-12-31,42372.0,,,,8.941436786870021,72.86813787792155,0.0,0.72,4.61,9.65,10440.0
2015-01-01,42372.0,,,,9.196660839540337,78.74953653688499,0.0,0.7,4.68,9.96,10440.0
2015-01-02,42372.0,,,,8.992532810037892,68.20008374129031,0.0,0.7,4.67,9.99,10440.0
2015-01-03,42372.0,,,,9.021945561427126,66.73737699122321,0.0,0.73,4.72,10.12,10440.0
2015-01-04,42372.0,,,,9.429327931058378,91.89578136292138,0.0,0.73,4.59,9.66,10440.0
2015-01-05,42372.0,,,,9.59117506741527,112.04288799872008,0.0,0.73,4.56,9.64,13442.31
2015-01-06,42372.0,,,,8.803896000587875,72.95863630865027,0.0,0.72,4.51,9.47,10440.0
2015-01-07,42372.0,,,,8.912343227789723,73.10170203618229,0.0,0.7264341085271317,4.55,9.53,10440.0
2015-01-08,42372.0,,,,9.007188416587143,76.87002871431804,0.0,0.71,4.52,9.56,10440.0
2015-01-09,42372.0,,,,8.942033838277723,71.9772859027525,0.0,0.74,4.58912037037037,9.68,10440.0
2015-01-10,42372.0,,,,8.990212307072362,70.10481088857074,0.0,0.74,4.67,9.87,10440.0
2015-01-11,42372.0,,,,8.987414465658906,69.18908870048908,0.0,0.7264380832626348,4.7,9.99,10440.0
2015-01-12,42372.0,,,,8.919309644260009,68.11760595733053,0.0,0.73,4.62,9.76,10440.0
2015-01-13,42372.0,,,,9.153875815210245,71.19619346797677,0.0,0.7194126284875184,4.75,10.0,10440.0
2015-01-14,42372.0,,,,8.890004291512938,68.84316168112309,0.0,0.72,4.61,9.71,10440.0
2015-01-15,42372.0,,,,8.908148858425132,70.82431190978306,0.0,0.73,4.58,9.72,10440.0
2015-01-16,42372.0,,,,8.94849858280506,72.7376835228286,0.0,0.73,4.59,9.68,10440.0
2015-01-17,42372.0,,,,9.009637385433193,69.24715605379735,0.0,0.72,4.71,9.95,10440.0
2015-01-18,42372.0,,,,8.972455500644465,68.656028273676,0.0,0.71,4.66,10.04,10440.0
2015-01-19,42372.0,,,,8.805151793592103,68.42960226030198,0.0,0.72,4.58,9.69,10440.0
2015-01-20,42372.0,,,,8.93214369620559,72.6401441962615,0.0,0.75,4.63,9.76,10440.0
2015-01-21,42372.0,,,,8.81529168818477,70.56195409220594,0.0,0.73,4.59,9.630230547550433,10440.0
2015-01-22,42372.0,,,,8.77130148282852,69.04135029822865,0.0,0.73,4.57,9.61,10440.0
2015-01-23,42372.0,,,,8.829813279401648,71.51332056802909,0.0,0.73,4.57,9.633278985507246,10440.0
2015-01-24,42372.0,,,,8.92608098386259,72.61764505874633,0.0,0.73,4.6,9.75,10440.0
2015-01-25,42372.0,,,,8.822307118858003,67.6537396820008,0.0,0.72,4.670447530864198,9.89,10440.0
2015-01-26,42372.0,,,,8.62937492853648,67.38439664549172,0.0,0.73,4.53,9.49,10440.0
2015-01-27,42372.0,,,,8.75854434687014,68.63507613111173,0.0,0.72,4.56,9.6,10440.0
2015-01-28,42372.0,,,,8.88016329803985,67.58228238285875,0.0,0.75,4.63,9.83,10440.0
2015-01-29,42372.0,,,,8.733967196994872,66.77819650057603,0.0,0.72,4.569730941704036,9.6,10440.0
2015-01-30,42372.0,,,,9.031770721924648,72.58900451625784,0.0,0.75,4.69,9.836136363636363,10440.0
2015-01-31,42372.0,,,,9.233567940420487,71.71427990626565,0.0,0.735563430471967,4.79,10.2,10440.0
2015-02-01,42372.0,,,,9.211884356491128,68.68711543232845,0.0,0.75,4.83,10.34,10440.0
2015-02-02,42372.0,,,,8.969360181721425,66.80774604524909,0.0,0.76,4.72,10.09,10440.0
2015-02-03,42372.0,,,,8.940593392322551,68.3401187404526,0.0,0.78,4.71,9.89,10440.0
2015-02-04,42372.0,,,,9.023260724202377,65.98137397435345,0.0,0.77,4.82,10.156469594594594,10440.0
2015-02-05,42372.0,,,,9.128074478203144,66.49410943840515,0.0,0.77,4.84,10.264058973425556,10440.0
2015-02-06,42372.0,,,,9.121898989164952,66.91352526972103,0.0,0.77,4.87,10.27,10440.0
2015-02-07,42372.0,,,,9.090620694522187,66.11516642888338,0.0,0.77,4.84,10.31,10440.0
2015-02-08,42372.0,,,,8.970786865016166,65.2174370990834,0.0,0.77,4.84,10.282499999999999,10440.0
2015-02-09,42372.0,,,,9.101066376138913,65.70360923599416,0.0,0.79,4.89,10.34,10440.0
2015-02-10,42372.0,,,,9.205464238076217,67.00058988930188,0.0,0.79,4.91,10.41,10440.0
2015-02-11,42372.0,,,,9.028823849930868,66.02053651023488,0.0,0.77,4.87,10.25637858007261,10440.0
2015-02-12,42372.0,,,,8.90158489121818,65.35792596965412,0.0,0.78,4.92,10.22,10440.0
2015-02-13,42372.0,,,,8.772100259968749,64.97275405290164,0.0,0.77,4.874285714285714,10.14,10440.0
2015-02-14,42372.0,,,,8.706318506900095,64.8142097892501,0.0,0.76,4.88,10.07,10440.0
2015-02-15,42372.0,,,,8.71352321144641,64.76844656808491,0.0,0.76,4.9,10.18,10440.0
2015-02-16,42372.0,,,,8.606212939699313,64.44331518381307,0.0,0.75,4.9,10.19,10440.0
2015-02-17,42372.0,,,,8.7382277128942,64.19051896351449,0.0,0.73,4.98,10.56,10440.0
2015-02-18,42372.0,,,,9.460528601767166,64.07455762175572,0.0,0.68,5.47,12.1272413243075,10440.0
2015-02-19,42372.0,,,,8.286089164759515,63.92213428131433,0.0,0.59,4.78,10.16,10440.0
2015-02-20,42372.0,,,,8.288854302613373,64.08266150411988,0.0,0.5907232008614067,4.64,10.04,10440.0
2015-02-21,42372.0,,,,8.310786316566965,64.27924304968697,0.0,0.62,4.62,9.95,10440.0
2015-02-22,42372.0,,,,8.435214498113494,65.18646566079059,0.0,0.64,4.7,10.03,10440.0
2015-02-23,42372.0,,,,8.379715746311556,64.45510736994751,0.0,0.6645847143692728,4.71,10.0,10440.0
2015-02-24,42372.0,,,,8.291748938429606,64.10501272305173,0.0,0.7,4.69,9.82,10440.0
2015-02-25,42372.0,,,,8.269520556415973,64.22617513412638,0.0,0.71,4.69,9.75,10440.0
2015-02-26,42372.0,,,,8.35834100626958,64.31906377345564,0.0,0.75,4.76,9.81,10440.0
2015-02-27,42372.0,,,,8.461288282461764,64.67176599570574,0.0,0.76,4.76,9.85,10440.0
2015-02-28,42372.0,,,,8.424390539818289,64.71304159931834,0.0,0.77,4.75,9.75,10440.0
2015-03-01,42372.0,,,,8.564450437087396,64.80149019348335,0.0,0.78,4.76,9.92,10440.0
2015-03-02,42372.0,,,,8.54958825742647,65.4184475632718,0.0,0.78,4.8,9.83,10440.0
2015-03-03,42372.0,,,,8.614558779230975,66.38018661528729,0.0,0.8,4.78,9.79,10440.0
2015-03-04,42372.0,,,,8.876267013086364,66.9207785424156,0.0,0.7934591355348719,4.92,10.13,10440.0
2015-03-05,42372.0,,,,9.13457125862977,66.4246626102912,0.0,0.8,5.12,10.61,10440.0
2015-03-06,42372.0,,,,9.070241846008837,67.44422912580399,0.0,0.8076754385964913,4.98,10.32,10440.0
2015-03-07,42372.0,,,,8.996145802808712,67.72242355809651,0.0,0.79,4.89,10.2,10440.0
2015-03-08,42372.0,,,,9.00329996264238,67.6044095742081,0.0,0.79,4.83,10.17,10440.0
2015-03-09,42372.0,,,,8.610647755774597,66.72256912978573,0.0,0.78,4.67,9.6,10440.0
2015-03-10,42372.0,,,,8.813203189312992,68.22078764728063,0.0,0.78,4.69,9.8,10440.0
2015-03-11,42372.0,,,,9.000152740893888,68.23624088871487,0.0,0.77,4.8,10.03,10440.0
2015-03-12,42372.0,,,,8.868287258978793,67.75869119669419,0.0,0.78,4.73,9.92,10440.0
2015-03-13,42372.0,,,,8.69672462023964,67.31351389617876,0.0,0.77,4.68,9.63,10440.0
2015-03-14,42372.0,,,,8.657560260458153,68.1091105130285,0.0,0.77,4.63,9.57,10440.0
2015-03-15,42372.0,,,,8.645112905897992,67.78657347669692,0.0,0.76,4.64,9.62,10440.0
2015-03-16,42372.0,,,,8.432084976079699,67.48452460993782,0.0,0.76,4.45,9.14,10440.0
2015-03-17,42372.0,,,,8.470465829753051,68.57056025233382,0.0,0.76,4.48,9.11,10440.0
2015-03-18,42372.0,,,,8.352860648133095,67.75604252771078,0.0,0.77,4.44,9.0,10440.0
2015-03-19,42372.0,,,,8.3213601534097,68.04621403573023,0.0,0.78,4.408240740740741,8.87,10440.0
2015-03-20,42372.0,,,,8.298861615015172,67.35870752192513,0.0,0.8,4.39,8.83,10440.0
2015-03-21,42372.0,,,,8.39143641032192,67.1106686380459,0.0,0.79,4.51,9.13,10440.0
2015-03-22,42372.0,,,,8.378096105263005,66.35497823743883,0.0,0.78,4.53,9.253690144766146,10440.0
2015-03-23,42372.0,,,,8.410464344037134,66.93355939623282,0.0,0.76,4.49,9.2,10440.0
2015-03-24,42372.0,,,,8.541384581024692,68.34179328404237,0.0,0.75,4.5,9.26,10440.0
2015-03-25,42372.0,,,,8.639611697524273,68.09683520787597,0.0,0.76,4.56,9.47,10440.0
2015-03-26,42372.0,,,,8.698811920133315,67.7646443816077,0.0,0.75,4.6,9.54,10440.0
2015-03-27,42372.0,,,,8.500971376196066,66.5707088873368,0.0,0.76,4.5,9.31,10440.0
2015-03-28,42372.0,,,,8.443475772306899,66.15389753547635,0.0,0.77,4.51,9.25,10440.0
2015-03-29,42372.0,,,,8.488434148421481,67.43822850013643,0.0,0.75,4.49,9.24,10440.0
2015-03-30,42372.0,,,,8.202240621107702,65.64585425365861,0.0,0.7706521739130435,4.37,8.9,10440.0
2015-03-31,42372.0,,,,8.365805734489479,67.89776885110018,0.0,0.79,4.42,8.96,10440.0
2015-04-01,42372.0,,,,8.3250499185053,66.94669813728711,0.0,0.81,4.38,8.81,10440.0
2015-04-02,42372.0,,,,8.428852909637126,67.9886357464188,0.0,0.82,4.41,8.83,10440.0
2015-04-03,42372.0,,,,8.549218258433124,68.39129564941973,0.0,0.86,4.49,8.9,10440.0
2015-04-04,42372.0,,,,8.747626902167555,68.04946195864413,0.0,0.87,4.65,9.28,10440.0
2015-04-05,42372.0,,,,8.624801065049228,65.96150860788299,0.0,0.83,4.68,9.4,10440.0
2015-04-06,42372.0,,,,8.694056328932916,67.20110048188485,0.0,0.8413364553314121,4.65,9.31,10440.0
2015-04-07,42372.0,,,,8.219141224209665,67.21414230633437,0.0,0.79,4.36,8.74,10440.0
2015-04-08,42372.0,,,,8.414398308610473,67.71426761809626,0.0,0.77,4.416279069767442,9.05,10440.0
2015-04-09,42372.0,,,,8.4456718544648,67.84169371142707,0.0,0.74,4.4,9.14247685185185,10440.0
2015-04-10,42372.0,,,,8.496491025437672,67.1447262271769,0.0,0.77,4.49,9.241414281528685,10440.0
2015-04-11,42372.0,,,,8.662756938487998,68.22391169174995,0.0,0.75,4.58,9.48,10440.0
2015-04-12,42372.0,,,,8.573615899977925,67.48440861428946,0.0,0.74,4.54,9.42,10440.0
2015-04-13,42372.0,,,,8.32518918063734,67.43833044536656,0.0,0.74,4.3539814814814815,8.88015015015015,10440.0
2015-04-14,42372.0,,,,8.367083470671618,68.07620986245276,0.0,0.75,4.32,8.9,10440.0
2015-04-15,42372.0,,,,8.26899768518543,67.22526686537195,0.0,0.75,4.32,8.89,10440.0
2015-04-16,42372.0,,,,8.258933877549426,67.64069045959243,0.0,0.76,4.32,8.751999577398008,10440.0
2015-04-17,42372.0,,,,8.264551571864825,68.31841388788696,0.0,0.77,4.3,8.707345814977973,10440.0
2015-04-18,42372.0,,,,8.356557585801117,67.84163178933265,0.0,0.77,4.38,8.91,10440.0
2015-04-19,42372.0,,,,8.477244515301456,66.54441581528219,0.0,0.79,4.53,9.14,10440.0
2015-04-20,42372.0,,,,8.34122360348624,66.76525282566928,0.0,0.78,4.4,8.821401049147568,10440.0
2015-04-21,42372.0,,,,8.240756564943,67.03762326504703,0.0,0.77,4.35,8.77,10440.0
2015-04-22,42372.0,,,,8.182175833927115,67.29432259512839,0.0,0.74,4.29,8.66,10440.0
2015-04-23,42372.0,,,,8.203646295479114,67.64182263024624,0.0,0.74,4.29,8.64,10440.0
2015-04-24,42372.0,,,,8.206692772071781,67.72488937216332,0.0,0.7594495412844037,4.257716535433071,8.6,10440.0
2015-04-25,42372.0,,,,8.24742830336132,67.71459429941224,0.0,0.75,4.31,8.74,10440.0
2015-04-26,42372.0,,,,8.300289317744495,67.79089628448753,0.0,0.750236220472441,4.4,8.89,10440.0
2015-04-27,42372.0,,,,8.196371005893909,66.85800615350806,0.0,0.76,4.281048780487804,8.66,10440.0
2015-04-28,42372.0,,,,8.243615218495576,67.10987340978838,0.0,0.76,4.29,8.67,10440.0
2015-04-29,42372.0,,,,8.367584215435421,68.27768138746836,0.0,0.78,4.36,8.77,10440.0
2015-04-30,42372.0,,,,8.272660314227235,67.05300518338663,0.0,0.78,4.34,8.7,10440.0
2015-05-01,42372.0,,,,8.191333149992156,66.00276791764227,0.0,0.77,4.39,8.79,10440.0
2015-05-02,42372.0,,,,8.285146991417953,65.46410499387258,0.0,0.79,4.44,8.95,10440.0
2015-05-03,42372.0,,,,8.642981834248058,66.82442269282002,0.0,0.8393049327354261,4.63,9.20377704776143,10440.0
2015-05-04,42372.0,,,,8.30290834183072,66.51411048079444,0.0,0.81,4.37,8.72,10440.0
2015-05-05,42372.0,,,,8.233568160570975,67.49702324320943,0.0,0.77,4.31,8.65,10440.0
2015-05-06,42372.0,,,,8.286370508518027,68.2008763170353,0.0,0.77,4.31,8.741339956052006,10440.0
2015-05-07,42372.0,,,,8.294638821942144,67.59777926234668,0.0,0.78,4.32,8.69,10440.0
2015-05-08,42372.0,,,,8.232019335193378,67.66911181056564,0.0,0.78,4.28,8.578118492901346,10440.0
2015-05-09,42372.0,,,,8.348132653396338,66.77522926510123,0.0,0.78,4.43,8.89,10440.0
2015-05-10,42372.0,,,,8.304862835810214,66.77723816671826,0.0,0.78,4.39,8.83,10440.0
2015-05-11,42372.0,,,,8.278225034658922,66.62416990070977,0.0,0.79,4.33,8.7,10440.0
2015-05-12,42372.0,,,,8.249816023083916,67.03636197299714,0.0,0.77,4.28,8.59,10440.0
2015-05-13,42372.0,,,,8.350654893478314,67.75395302323484,0.0,0.78,4.29,8.613025755720878,10440.0
2015-05-14,42372.0,,,,8.546550900051374,67.55794362780262,0.0,0.81,4.42,8.88,10440.0
2015-05-15,42372.0,,,,8.883452478161999,68.40473817891318,0.0,0.82,4.5,9.18,10440.0
2015-05-16,42372.0,,,,9.169287206482124,67.6868588820716,0.0,0.83,4.72,9.71,10440.0
2015-05-17,42372.0,,,,8.83199959631984,67.94757918234895,0.0,0.8,4.6,9.33,10440.0
2015-05-18,42372.0,,,,8.816502990790484,67.69812617928159,0.0,0.83,4.54,9.14,10440.0
2015-05-19,42372.0,,,,8.930346163416585,69.34851359075816,0.0,0.82,4.552871621621621,9.237464183381087,10440.0
2015-05-20,42372.0,,,,8.640988036996326,68.45344794066159,0.0,0.8,4.43,8.95,10440.0
2015-05-21,42372.0,,,,8.238424156623632,67.92766510143466,0.0,0.755560538116592,4.28,8.613691207441208,10440.0
2015-05-22,42372.0,,,,8.168441195952012,66.62371484836298,0.0,0.75,4.26,8.61,10440.0
2015-05-23,42372.0,,,,8.256551400301953,66.84127760383465,0.0,0.75,4.37,8.8,10440.0
2015-05-24,42372.0,,,,8.413975354657717,66.99118079643749,0.0,0.77,4.47,9.012638888888889,10440.0
2015-05-25,42372.0,,,,8.21816260756358,66.77910790460372,0.0,0.76,4.29,8.590813253012048,10440.0
2015-05-26,42372.0,,,,8.306174659571681,67.64002639016039,0.0,0.77,4.33,8.68,10440.0
2015-05-27,42372.0,,,,8.449834538086797,68.02496535372019,0.0,0.78,4.39,8.77,10440.0
2015-05-28,42372.0,,,,8.738693855919907,68.09750504047318,0.0,0.8086111111111112,4.49,9.06,10440.0
2015-05-29,42372.0,,,,9.229083012910056,68.44069904162659,0.0,0.83,4.7,9.56,10440.0
2015-05-30,42372.0,,,,9.345910589263077,68.00107554645331,0.0,0.84,4.77,9.95,10440.0
2015-05-31,42372.0,,,,8.965961783269762,67.49866107993964,0.0,0.83,4.66,9.5,10440.0
2015-06-01,42372.0,,,,8.887610260918233,68.10123491699841,0.0,0.82,4.57,9.26,10440.0
2015-06-02,42372.0,,,,9.438608483139701,69.04776583787277,0.0,0.86,4.77,9.8,10440.0
2015-06-03,42372.0,,,,9.681744439365218,68.16662413577443,0.0,0.8756685906685907,4.83,10.173232754405523,10440.0
2015-06-04,42372.0,,,,8.765733726819724,66.96628303888602,0.0,0.81,4.55,9.200036674816626,10440.0
2015-06-05,42372.0,,,,8.786924781144334,67.34059586931915,0.0,0.83,4.573057851239669,9.2,10440.0
2015-06-06,42372.0,,,,8.573253907930017,67.24511364764871,0.0,0.8,4.466666666666667,9.0,10440.0
